wbcode,country,year,legal_rel,political_rel,economic_rel,legalWIQR,politicalWIQR,economicWIQR,legalWIQR2,politicalWIQR2,economicWIQR2,legal_abs,political_abs,economic_abs,cluster
"KWT","Kuwait",1993,-.3950424,-.4354341,.0371521,61,,47,77,77,51,.4625,.4176389,.508927,3
"KWT","Kuwait",1994,-.5641593,-.3115405,-.0140245,70,,50,86,72,53,.4402778,.4606944,.5074583,3
"KWT","Kuwait",1995,-.3346618,-.3669283,.2970436,53,,40,60,75,42,.5213005,.4658333,.5512673,3
"KWT","Kuwait",1996,.1236539,-.2150245,-.0150567,41,,48,44,61,51,.615606,.4936826,.6139743,3
"KWT","Kuwait",1997,.1221752,-.1527804,-.206793,43,,55,47,62,60,.6087605,.4846663,.6013713,3
"KWT","Kuwait",1998,.073099,-.1640934,-.2683879,45,,61,51,64,67,.5671929,.4718621,.5783517,3
"KWT","Kuwait",1999,.107599,.0022321,-.1843982,44,,58,54,61,68,.5598415,.4991023,.5922534,3
"KWT","Kuwait",2000,.0033158,-.1152586,-.1073158,40,,51,49,67,61,.5830669,.4846758,.5992106,3
"KWT","Kuwait",2001,.0722602,-.023141,.0489922,39,,46,48,66,55,.597662,.5280676,.6934255,3
"KWT","Kuwait",2002,.1000667,-.0472708,.1258182,38,,41,47,64,50,.580511,.5083281,.7248676,3
"KWT","Kuwait",2003,.0639922,.0709762,.1764447,38,,44,47,50,53,.5675744,.5036398,.7142897,3
"KWT","Kuwait",2004,.0288378,.05159,.1136711,38,,41,47,55,49,.5267695,.4981983,.6525927,3
"KWT","Kuwait",2005,.1223742,-.0091,.043889,37,,42,46,57,51,.5730709,.4985906,.6365296,3
"KWT","Kuwait",2006,.3181417,-.0066278,.066936,35,,43,41,57,53,.6190206,.4974676,.6390306,3
"KWT","Kuwait",2007,.3344994,-.0487581,.1149713,34,,41,42,58,51,.6345164,.4962153,.651105,3
"KWT","Kuwait",2008,.2330041,-.0288812,-.0135407,34,,44,43,59,54,.6144089,.5056304,.6558662,3
"KWT","Kuwait",2009,.267435,-.1250158,-.0371752,34,,45,43,62,56,.6065063,.4886524,.6415027,3
"KWT","Kuwait",2010,.2341608,-.1045941,-.0220669,36,,47,46,60,60,.5847224,.4863106,.629246,3
"LAO","Laos",1990,,,,,,,,,,,.2354167,,
"LAO","Laos",1991,,,,,,,,,,,.2666667,,
"LAO","Laos",1992,,,,,,,,,,,.19375,,
"LAO","Laos",1993,,,,,,,,,,,.155,0,
"LAO","Laos",1994,,,,,,,,,,,.18,0,
"LAO","Laos",1995,,,,,,,,,,,.205,0,
"LAO","Laos",1996,,,,,,,,,,.183388,.2693869,.1963668,
"LAO","Laos",1997,,,,,,,,,,.1700951,.2292217,.2021342,
"LAO","Laos",1998,,,,,,,,,,.1734689,.2098897,.2079017,
"LAO","Laos",1999,,,,,,,,,,.1710502,.2237259,.1962298,
"LAO","Laos",2000,,,,,,,,,,.1686315,.1625621,.2012247,
"LAO","Laos",2001,,,,,,,,,,.1771093,.1952604,.2129936,
"LAO","Laos",2002,,,,,,,,,,.1730872,.2029587,.2080958,
"LAO","Laos",2003,,,,,,,,,,.1489474,.1782032,.2030146,
"LAO","Laos",2004,,,,,,,,,,.1580895,.1709235,.2119466,
"LAO","Laos",2005,,,,,,,,,,.1720554,.1907907,.2026347,
"LAO","Laos",2006,,,,,,,,,,.1797014,.1805924,.2982487,
"LAO","Laos",2007,,,,,,,,,,.1827693,.1675474,.2665719,
"LAO","Laos",2008,,,,,,,,,,.1790391,.2212529,.2843668,
"LAO","Laos",2009,,,,,,,,,,.1793661,.2063044,.2931066,
"LAO","Laos",2010,,,,,,,,,,.1974006,.2089877,.2867737,
"LBN","Lebanon",1990,-1.293138,,,,,,127,,,.2222222,.1111111,.0902778,
"LBN","Lebanon",1991,-.9408939,,,,,,118,,,.3194444,.2126736,.1666667,
"LBN","Lebanon",1992,-.7303461,,,,,,104,,,.4444444,.3246528,.3333333,
"LBN","Lebanon",1993,-.3452931,,,,,,75,,,.4236111,.3679012,.2166667,
"LBN","Lebanon",1994,-.4367369,,,,,,79,,,.4291667,.3958333,.2618056,
"LBN","Lebanon",1995,,,,,,,,,,.3958333,.4012346,.4,
"LBN","Lebanon",1996,-.5140562,,,,,,85,,,.4504086,.3626853,.5637106,
"LBN","Lebanon",1997,-.5421122,,,,,,86,,,.4437538,.3616781,.5489306,
"LBN","Lebanon",1998,-.5703087,,,,,,87,,,.4426546,.4019209,.5424838,
"LBN","Lebanon",1999,-.4887878,,,,,,91,,,.4485149,.3888934,.5377369,
"LBN","Lebanon",2000,,,,,,,,,,.4515973,.3872549,.5363234,
"LBN","Lebanon",2001,,,,,,,,,,.4390353,.3923704,.6110755,
"LBN","Lebanon",2002,,,,,,,,,,.3959177,.3802637,.5799942,
"LBN","Lebanon",2003,,,,,,,,,,.4032727,.3698876,.5961084,
"LBN","Lebanon",2004,,,,,,,,,,.4140106,.3764336,.6135696,
"LBN","Lebanon",2005,,-.6928571,,,,,,91,,.4446295,.4300883,.596002,
"LBN","Lebanon",2006,,-.7967777,,,,,,93,,.4444773,.4251527,.5962079,
"LBN","Lebanon",2007,,-.7500753,,,,,,92,,.447425,.4212742,.5877048,
"LBN","Lebanon",2008,,-.7526103,,,,,,95,,.4485045,.4234537,.5852505,
"LBN","Lebanon",2009,,-.7249967,,,,,,92,,.4762356,.4324248,.578105,
"LBN","Lebanon",2010,,-.671913,,,,,,91,,.4761639,.4441257,.5883429,
"LBR","Liberia",1990,-.969228,-1.817728,,,,,115,113,,.3194444,.1021696,.1319444,
"LBR","Liberia",1991,-1.215576,-1.994431,,,,,123,112,,.2731481,.0709877,.0416667,
"LBR","Liberia",1992,-1.360314,-2.080378,,,,,122,113,,.2777778,.0864198,0,
"LBR","Liberia",1993,-1.378161,-1.949932,,,,,120,116,,.21875,.0954167,.025,
"LBR","Liberia",1994,-.9390879,-1.856586,,,,,103,113,,.2791667,.1583333,.0666667,
"LBR","Liberia",1995,,-1.864896,,,,,,114,,.2541667,.1625,.125,
"LBR","Liberia",1996,,-1.881203,,,,,,114,,.2420236,.1688413,.1825752,
"LBR","Liberia",1997,,-1.182685,,,,,,107,,.3029307,.2813159,.2152141,
"LBR","Liberia",1998,,-.9743114,,,,,,100,,.299949,.3016187,.2270197,
"LBR","Liberia",1999,,-1.01328,,,,,,110,,.280465,.2867184,.188305,
"LBR","Liberia",2000,,-1.090604,,,,,,108,,.2604255,.2897474,.1718124,
"LBR","Liberia",2001,,-1.416389,,,,,,120,,.2559873,.2719667,.3188502,
"LBR","Liberia",2002,,-1.450108,,,,,,122,,.2882159,.2509663,.2693602,
"LBR","Liberia",2003,,,,,,,,,,.3262023,.2334165,.2183327,
"LBR","Liberia",2004,,,,,,,,,,.4013001,.3113584,.2705758,
"LBR","Liberia",2005,,-.9241253,,,,,,100,,.4290893,.3662328,.3037347,
"LBR","Liberia",2006,,,,,,,,,,.4533738,.4998706,.3182375,
"LBR","Liberia",2007,,-.3158397,,,,,,75,,.4676952,.4757446,.3275649,
"LBR","Liberia",2008,,-.3564261,,,,,,75,,.4667096,.4828337,.3422026,
"LBR","Liberia",2009,,-.2232583,,,,,,67,,.4299774,.5008505,.3103517,
"LBR","Liberia",2010,,-.1794014,,,,,,65,,.4263043,.4978472,.3460214,
"LBY","Libya",1990,-1.157285,-1.036803,,,80,,123,99,,.2222222,.2666667,.3611111,
"LBY","Libya",1991,-1.240436,-1.049087,,,83,,124,100,,.2222222,.2666667,.5277778,
"LBY","Libya",1992,-.4233614,-.6254274,,,72,,84,84,,.5,.387037,.5555555,
"LBY","Libya",1993,-1.218346,-.8886302,,,73,,113,92,,.4208333,.3552778,.25,
"LBY","Libya",1994,-1.394892,-1.018866,,,77,,118,99,,.4208333,.3566667,.25,
"LBY","Libya",1995,,-1.068789,,,78,,,101,,.4,.3566667,.25,
"LBY","Libya",1996,-1.446937,-1.07089,,,79,,114,102,,.2916661,.3398676,.2017244,
"LBY","Libya",1997,-1.421042,-1.168547,,,81,,115,106,,.2929874,.3055942,.1918861,
"LBY","Libya",1998,-1.431,-1.274514,,,82,,117,110,,.2943087,.2706895,.17927,
"LBY","Libya",1999,-1.409626,-1.342968,,,83,,128,121,,.2969365,.2618046,.2058326,
"LBY","Libya",2000,,-1.351906,,,83,,,120,,.2995642,.2806975,.2476731,
"LBY","Libya",2001,,-1.418917,,,84,,,121,,.3155975,.2858087,.266012,
"LBY","Libya",2002,,-1.356041,,,84,,,120,,.3010752,.2926877,.270462,
"LBY","Libya",2003,,-1.417219,,,85,,,112,,.3039041,.2834645,.2707047,
"LBY","Libya",2004,,-1.322094,,,82,,,111,,.3032392,.2844938,.2848923,
"LBY","Libya",2005,,-1.359896,,,83,,,117,,.3127969,.2714099,.2815083,
"LBY","Libya",2006,,-1.398883,,,85,,,120,,.3247449,.2704176,.2935756,
"LBY","Libya",2007,,-1.363003,,,84,,,119,,.3311043,.2752041,.2856519,
"LBY","Libya",2008,,-1.306014,,,84,,,121,,.3349239,.2801791,.2935741,
"LBY","Libya",2009,,-1.395627,,,85,,,123,,.3294328,.273609,.2742498,
"LBY","Libya",2010,,-1.433057,,,86,,,125,,.3265609,.2693444,.2650983,
"LCA","St. Lucia",1990,,,,,,,,,,,,,
"LCA","St. Lucia",1991,,,,,,,,,,,,,
"LCA","St. Lucia",1992,,,,,,,,,,,,,
"LCA","St. Lucia",1993,,,,,,,,,,,.5941176,.25,
"LCA","St. Lucia",1994,,,,,,,,,,,.5941176,.2333333,
"LCA","St. Lucia",1995,,,,,,,,,,,.5909926,.3,
"LCA","St. Lucia",1996,,,,,,,,,,.6622339,.6222426,.4666667,
"LCA","St. Lucia",1997,,,,,,,,,,.6485068,.6222426,.4666667,
"LCA","St. Lucia",1998,,,,,,,,,,.6347796,.5418335,.5335181,
"LCA","St. Lucia",1999,,,,,,,,,,.6511788,.5473558,.5301845,
"LCA","St. Lucia",2000,,,,,,,,,,.6675781,.6028781,.5268509,
"LCA","St. Lucia",2001,,,,,,,,,,.8551003,.7184521,.6744458,
"LCA","St. Lucia",2002,,,,,,,,,,.848178,.6665261,.7220407,
"LCA","St. Lucia",2003,,,,,,,,,,.7978147,.7205195,.726286,
"LCA","St. Lucia",2004,,,,,,,,,,.7829847,.6617786,.7036624,
"LCA","St. Lucia",2005,,,,,,,,,,.8465623,.6889099,.806731,
"LCA","St. Lucia",2006,,,,,,,,,,.8743492,.6875585,.8022659,
"LCA","St. Lucia",2007,,,,,,,,,,.8836919,.6760809,.7860742,
"LCA","St. Lucia",2008,,,,,,,,,,.8946559,.6824133,.7557799,
"LCA","St. Lucia",2009,,,,,,,,,,.8519768,.6832385,.6884051,
"LCA","St. Lucia",2010,,,,,,,,,,.8509321,.6816765,.685883,
"LIE","Liechtenstein",1990,,,,,,,,,,,,,
"LIE","Liechtenstein",1991,,,,,,,,,,,,,
"LIE","Liechtenstein",1992,,,,,,,,,,,,,
"LIE","Liechtenstein",1993,,,,,,,,,,,,,
"LIE","Liechtenstein",1994,,,,,,,,,,,,,
"LIE","Liechtenstein",1995,,,,,,,,,,,,,
"LIE","Liechtenstein",1996,,,,,,,,,,,,,
"LIE","Liechtenstein",1997,,,,,,,,,,,,,
"LIE","Liechtenstein",1998,,,,,,,,,,,,,
"LIE","Liechtenstein",1999,,,,,,,,,,,,,
"LIE","Liechtenstein",2000,,,,,,,,,,,,,
"LIE","Liechtenstein",2001,,,,,,,,,,,,,
"LIE","Liechtenstein",2002,,,,,,,,,,.9412705,,.8405779,
"LIE","Liechtenstein",2003,,,,,,,,,,.9236516,,.8210548,
"LIE","Liechtenstein",2004,,,,,,,,,,.9246579,,.7926946,
"LIE","Liechtenstein",2005,,,,,,,,,,.9190173,,.8168914,
"LIE","Liechtenstein",2006,,,,,,,,,,.9281144,,.7746405,
"LIE","Liechtenstein",2007,,,,,,,,,,.9494551,,.7767561,
"LIE","Liechtenstein",2008,,,,,,,,,,.950119,,.7785838,
"LIE","Liechtenstein",2009,,,,,,,,,,.9607071,,.7911944,
"LIE","Liechtenstein",2010,,,,,,,,,,.9614911,,.7927494,
"LKA","Sri Lanka",1990,-1.160289,-.326041,-.7347849,83,53,67,124,60,83,.3333333,.4297386,.2436104,2
"LKA","Sri Lanka",1991,-1.167385,-.3549384,-.6004016,83,55,64,122,62,75,.3333333,.4436274,.2846431,2
"LKA","Sri Lanka",1992,-1.09936,-.4849711,-.5189543,81,65,63,118,76,70,.3564815,.4436274,.3169953,2
"LKA","Sri Lanka",1993,-.5623678,-.3547606,-.5877444,70,59,64,87,74,71,.3930556,.4231536,.2861447,2
"LKA","Sri Lanka",1994,-.5021293,-.3097525,-.5631728,67,58,64,83,71,70,.4208333,.4509314,.2986931,2
"LKA","Sri Lanka",1995,-.7564161,-.1325469,-.3865765,73,52,62,83,63,68,.46152,.4742239,.4421566,2
"LKA","Sri Lanka",1996,-.1785312,-.3673225,-.3415087,55,56,59,61,68,64,.5152684,.4439794,.4630693,2
"LKA","Sri Lanka",1997,.0058359,-.3021245,-.2991332,46,54,60,51,68,66,.5391119,.4557008,.4942147,2
"LKA","Sri Lanka",1998,-.1451327,-.2825901,-.3013527,53,55,63,60,69,69,.4953628,.4617404,.5027907,2
"LKA","Sri Lanka",1999,-.1052854,-.3477079,-.3451811,51,56,64,63,77,74,.4969483,.4423541,.4732096,2
"LKA","Sri Lanka",2000,-.3484707,-.5062588,-.5591797,56,60,68,69,86,79,.467461,.4089527,.4344296,2
"LKA","Sri Lanka",2001,-.0702614,-.5010039,-.6299866,40,57,68,50,82,79,.5778702,.4411447,.4488187,2
"LKA","Sri Lanka",2002,-.049883,-.1318758,-.4970897,41,48,59,50,66,70,.4793101,.5068155,.4741433,2
"LKA","Sri Lanka",2003,-.0876587,-.211401,-.5442771,42,45,65,52,59,78,.4783097,.5078045,.4759898,2
"LKA","Sri Lanka",2004,-.3695841,-.2827746,-.7218512,49,51,62,61,67,76,.4614726,.475411,.4672636,2
"LKA","Sri Lanka",2005,-.2971964,-.4929412,-1.055488,47,63,72,57,86,87,.5061641,.4309357,.4334054,2
"LKA","Sri Lanka",2006,-.1899149,-.5345778,-.9783726,45,64,72,55,87,88,.4956535,.4172132,.4433137,2
"LKA","Sri Lanka",2007,-.2112049,-.5768543,-.8739778,43,63,68,54,87,86,.4934635,.4138674,.4623331,2
"LKA","Sri Lanka",2008,-.2539838,-.560199,-.9680759,45,63,70,56,88,90,.4830592,.4197496,.4422263,2
"LKA","Sri Lanka",2009,-.2524408,-.571915,-.7915046,46,64,69,58,88,88,.4685985,.4128512,.4469744,2
"LKA","Sri Lanka",2010,-.2265832,-.6263359,-.6251187,45,67,65,59,90,85,.4645352,.4015909,.4616567,2
"LSO","Lesotho",1990,,,,,,,,,,,.2666667,,
"LSO","Lesotho",1991,,,,,,,,,,,.2354167,,
"LSO","Lesotho",1992,,,,,,,,,,,.2041667,,
"LSO","Lesotho",1993,,,,,,,,,,,.4558333,.05,
"LSO","Lesotho",1994,,,,,,,,,,,.490625,.05,
"LSO","Lesotho",1995,,,,,,,,,,,.5375,.0833333,
"LSO","Lesotho",1996,,,,,,,,,,.4385732,.5482643,.3669871,
"LSO","Lesotho",1997,,,,,,,,,,.4332017,.5368772,.3652584,
"LSO","Lesotho",1998,,,,,,,,,,.4361635,.4404901,.3635297,
"LSO","Lesotho",1999,,,,,,,,,,.4342842,.4253536,.3648833,
"LSO","Lesotho",2000,,,,,,,,,,.4532382,.4640243,.3579036,
"LSO","Lesotho",2001,,,,,,,,,,.5355009,.5338697,.4650297,
"LSO","Lesotho",2002,,,,,,,,,,.5927637,.605104,.4804891,
"LSO","Lesotho",2003,,,,,,,,,,.5921958,.5875347,.4913389,
"LSO","Lesotho",2004,,,,,,,,,,.5680224,.5948074,.4704239,
"LSO","Lesotho",2005,,,,,,,,,,.5147107,.5591879,.5098059,
"LSO","Lesotho",2006,,,,,,,,,,.4751862,.5557853,.5202841,
"LSO","Lesotho",2007,,,,,,,,,,.4512024,.5051833,.5374557,
"LSO","Lesotho",2008,,,,,,,,,,.4629929,.5524911,.5165147,
"LSO","Lesotho",2009,,,,,,,,,,.4576387,.5342507,.504976,
"LSO","Lesotho",2010,,,,,,,,,,.4448749,.537599,.5123315,
"LTU","Lithuania",1990,,,,,,,,,,,,,4
"LTU","Lithuania",1991,,,,,,,,,,,,,4
"LTU","Lithuania",1992,,,,,,,,,,,,.3325258,4
"LTU","Lithuania",1993,,,,,,,,,,,.6442647,.3407583,4
"LTU","Lithuania",1994,,,,,,,,,,,.6392647,.4029554,4
"LTU","Lithuania",1995,,,,,,,,,,.5634263,.6417647,.4943193,4
"LTU","Lithuania",1996,,,,,,,,,,.5995151,.6065161,.555688,4
"LTU","Lithuania",1997,,,,,,,,,,.6068613,.6625631,.5941516,4
"LTU","Lithuania",1998,,,,,,,,,,.6100408,.6425072,.5969009,4
"LTU","Lithuania",1999,.6000523,.792789,.4308583,,,,39,33,41,.6524426,.6369008,.5953377,4
"LTU","Lithuania",2000,.3259167,.7984638,.4099436,,,,42,31,41,.5974178,.640916,.5893191,4
"LTU","Lithuania",2001,.2517025,.8138826,.4511878,,,,44,32,39,.5913671,.6959722,.6304242,4
"LTU","Lithuania",2002,.2230192,.9019921,.7622319,,,,43,31,28,.5975575,.7086843,.7019402,4
"LTU","Lithuania",2003,.3884511,.7763096,.8543774,,,,41,32,26,.6193084,.7249425,.7212308,4
"LTU","Lithuania",2004,.0225451,,.884285,,,,48,,25,.6027421,.759874,.7548331,4
"LTU","Lithuania",2005,.2545799,.8265299,.8894713,,,,42,28,24,.6772414,.7204892,.7537131,4
"LTU","Lithuania",2006,.3145029,.7488453,.9386638,,,,42,33,22,.686967,.7032684,.7688588,4
"LTU","Lithuania",2007,.3630736,.7910235,.9035363,,,,40,31,23,.6891415,.7100602,.7548261,4
"LTU","Lithuania",2008,.3035202,.8000336,.8382903,,,,41,31,26,.6721762,.7083933,.7471442,4
"LTU","Lithuania",2009,.3738519,.8043669,.7196552,,,,38,32,30,.6669751,.6946664,.7284038,4
"LTU","Lithuania",2010,.43672,.8395399,.6859093,,,,36,31,30,.6758717,.6952582,.7106465,4
"LUX","Luxembourg",1990,1.558699,,1.907552,3,,1,2,,1,1,.9044118,.8844802,5
"LUX","Luxembourg",1991,1.55844,,1.834572,1,,1,6,,1,1,.9044118,.9521271,5
"LUX","Luxembourg",1992,1.397467,,1.806807,3,,1,6,,1,1,.9044118,.9459209,5
"LUX","Luxembourg",1993,1.503034,,1.766276,3,,1,3,,1,.8291667,.8261438,.7939939,5
"LUX","Luxembourg",1994,1.46292,,1.667017,6,,1,4,,1,.8291667,.8261438,.7834735,5
"LUX","Luxembourg",1995,1.527327,,1.668491,5,,1,5,,1,.8446901,.8107169,.7330389,5
"LUX","Luxembourg",1996,1.660608,,1.583794,7,,5,7,,6,.8933098,.8385046,.8230434,5
"LUX","Luxembourg",1997,1.675118,,1.550395,6,,5,6,,5,.8949783,.8267241,.8178813,5
"LUX","Luxembourg",1998,1.708036,,1.443438,6,,7,6,,7,.8966469,.8243783,.807511,5
"LUX","Luxembourg",1999,1.756515,,1.566356,4,,4,4,,4,.8970664,.8264679,.8207457,5
"LUX","Luxembourg",2000,1.6375,,1.679871,6,,3,7,,3,.8599968,.8231913,.850162,5
"LUX","Luxembourg",2001,1.634027,,1.769758,6,,2,7,,2,.9069399,.8635868,.9328127,5
"LUX","Luxembourg",2002,1.623796,,1.719997,5,,1,6,,1,.8941985,.8685026,.8579944,5
"LUX","Luxembourg",2003,1.652473,,1.680756,7,,1,8,,1,.9252228,.858485,.8599661,5
"LUX","Luxembourg",2004,1.65858,,1.594216,5,,3,6,,4,.9132013,.8710998,.8746322,5
"LUX","Luxembourg",2005,1.53851,,1.44578,11,,7,12,,8,.9228673,.8708501,.8197226,5
"LUX","Luxembourg",2006,1.460843,,1.366613,14,,10,15,,12,.9088576,.8765863,.7923969,5
"LUX","Luxembourg",2007,1.561273,,1.351774,12,,9,13,,10,.9209673,.8769233,.7843168,5
"LUX","Luxembourg",2008,1.660388,,1.327154,7,,11,7,,12,.9326811,.8760806,.7737452,5
"LUX","Luxembourg",2009,1.722375,,1.302076,6,,12,6,,13,.9259347,.8745039,.75915,5
"LUX","Luxembourg",2010,1.75872,,1.426368,7,,11,7,,12,.9285402,.8786528,.7781215,5
"LVA","Latvia",1990,,,,,,,,,,,,,4
"LVA","Latvia",1991,,,,,,,,,,,,,4
"LVA","Latvia",1992,,,,,,,,,,,.6416667,.41,4
"LVA","Latvia",1993,,,,,,,,,,,.5108333,.3822222,4
"LVA","Latvia",1994,,,,,,,,,,,.5578921,.4244444,4
"LVA","Latvia",1995,,,,,,,,,,.5896421,.5762255,.4881438,4
"LVA","Latvia",1996,,,,,,,,,,.6029999,.5327119,.6000389,4
"LVA","Latvia",1997,,,,,,,,,,.6068839,.5538266,.6820307,4
"LVA","Latvia",1998,,,,,,,,,,.6066012,.5462906,.6830702,4
"LVA","Latvia",1999,.5181988,.671786,.6812218,,,,41,39,31,.655021,.6193088,.6904725,4
"LVA","Latvia",2000,.320172,.6987727,.7026343,,,,43,36,28,.6281439,.6326216,.6612303,4
"LVA","Latvia",2001,.2542722,.7200087,.7140786,,,,43,33,32,.6326338,.6778141,.6969956,4
"LVA","Latvia",2002,.2033168,.8203617,.7676591,,,,44,33,27,.6578234,.6895574,.7355309,4
"LVA","Latvia",2003,.3935137,.7011299,.8524142,,,,40,34,27,.6166989,.7030349,.739599,4
"LVA","Latvia",2004,.1338426,.7491379,.6779147,,,,42,30,30,.6338627,.7013439,.7373164,4
"LVA","Latvia",2005,.2862034,.7721879,.6958912,,,,41,31,31,.6933701,.6885527,.7422411,4
"LVA","Latvia",2006,.3228885,.8165305,.7878127,,,,40,28,27,.6944916,.7049102,.7569131,4
"LVA","Latvia",2007,.3709353,.658056,.824543,,,,39,36,28,.6961225,.6783399,.7628534,4
"LVA","Latvia",2008,.3672481,.6248956,.7816691,,,,38,37,30,.6872073,.6675485,.7499533,4
"LVA","Latvia",2009,.3502929,.5592727,.6651441,,,,40,37,31,.6721515,.6535875,.7122947,4
"LVA","Latvia",2010,.3379208,.5504053,.5018701,,,,41,37,36,.6571191,.6483857,.6880657,4
"MAR","Morocco",1990,-.6917341,-.4708827,-.2085426,69,59,45,100,70,51,.3888889,.3814815,.3479604,3
"MAR","Morocco",1991,-.8754233,-.6409779,-.3626482,80,68,57,115,80,64,.3333333,.362963,.3407814,3
"MAR","Morocco",1992,-.2612024,-.5885038,-.3560735,59,70,58,75,82,64,.5555556,.3962963,.3579079,3
"MAR","Morocco",1993,-.519225,-.5027308,-.4648254,68,64,62,85,80,68,.4701389,.3980556,.3086386,3
"MAR","Morocco",1994,-.5561949,-.4541578,-.5569583,69,64,62,85,80,68,.4875,.4223611,.2978954,3
"MAR","Morocco",1995,-.4287877,-.6243816,-.6578461,60,67,68,68,85,77,.570492,.4072222,.3777277,3
"MAR","Morocco",1996,-.1144153,-.43043,-.642817,51,59,70,57,72,75,.5824931,.4360884,.4052579,3
"MAR","Morocco",1997,-.1344256,-.3951636,-.6463056,53,57,70,60,71,76,.5825081,.4312023,.4222511,3
"MAR","Morocco",1998,-.0435652,-.2729842,-.6040034,46,54,68,53,68,75,.5732639,.4438569,.4444527,3
"MAR","Morocco",1999,-.0496109,-.321384,-.5933061,50,55,68,61,75,80,.5715429,.4393591,.4418537,3
"MAR","Morocco",2000,-.2254175,-.4962537,-.5748746,50,59,69,62,85,80,.5823311,.4302316,.4392548,3
"MAR","Morocco",2001,-.3983602,-.5086652,-.5473547,55,58,66,68,83,77,.5098739,.4619602,.4409819,3
"MAR","Morocco",2002,-.5128075,-.4201957,-.6556128,59,57,65,73,79,77,.4991294,.4513598,.4605975,3
"MAR","Morocco",2003,-.542007,-.5343524,-.6964208,59,61,69,72,78,82,.523502,.4613923,.4716343,3
"MAR","Morocco",2004,-.5398248,-.4878899,-.8903051,53,62,67,65,81,81,.4891942,.4653344,.4493189,3
"MAR","Morocco",2005,-.4899668,-.4806963,-1.051243,52,62,71,62,85,86,.5331368,.4497619,.4354495,3
"MAR","Morocco",2006,-.4693033,-.5296943,-.8407037,52,63,66,63,86,82,.5328047,.4491883,.4410672,3
"MAR","Morocco",2007,-.5054353,-.5773011,-.7838576,56,64,63,68,88,80,.5236692,.4402449,.4487836,3
"MAR","Morocco",2008,-.5628805,-.6202909,-.8360591,56,66,67,69,91,85,.5240856,.4321039,.4326632,3
"MAR","Morocco",2009,-.5183863,-.5849553,-.55634,54,65,62,67,89,78,.5170473,.4294326,.4552411,3
"MAR","Morocco",2010,-.4848522,-.5178617,-.3431119,55,62,55,70,85,71,.5245848,.4308164,.4781403,3
"MCO","Monaco",1990,,,,,,,,,,,,,
"MCO","Monaco",1991,,,,,,,,,,,,,
"MCO","Monaco",1992,,,,,,,,,,,,,
"MCO","Monaco",1993,,,,,,,,,,,,,
"MCO","Monaco",1994,,,,,,,,,,,,,
"MCO","Monaco",1995,,,,,,,,,,,,,
"MCO","Monaco",1996,,,,,,,,,,,,,
"MCO","Monaco",1997,,,,,,,,,,,,,
"MCO","Monaco",1998,,,,,,,,,,,,,
"MCO","Monaco",1999,,,,,,,,,,,,,
"MCO","Monaco",2000,,,,,,,,,,,,,
"MCO","Monaco",2001,,,,,,,,,,,,,
"MCO","Monaco",2002,,,,,,,,,,.883509,,,
"MCO","Monaco",2003,,,,,,,,,,.8816457,,,
"MCO","Monaco",2004,,,,,,,,,,.8820153,,,
"MCO","Monaco",2005,,,,,,,,,,.8782212,,,
"MCO","Monaco",2006,,,,,,,,,,.8939727,,,
"MCO","Monaco",2007,,,,,,,,,,.8887188,,,
"MCO","Monaco",2008,,,,,,,,,,.889159,,,
"MCO","Monaco",2009,,,,,,,,,,.8930284,,,
"MCO","Monaco",2010,,,,,,,,,,.8877907,,,
"MDA","Moldova",1990,,,,,,,,,,,,,2
"MDA","Moldova",1991,,,,,,,,,,,,,2
"MDA","Moldova",1992,,,,,,,,,,,,,2
"MDA","Moldova",1993,,,,,,,,,,,.4239583,.2,2
"MDA","Moldova",1994,,,,,,,,,,,.528125,.1166667,2
"MDA","Moldova",1995,,,,,,,,,,.3388889,.4475,.2833333,2
"MDA","Moldova",1996,,,,,,,,,,.407995,.4755394,.4867611,2
"MDA","Moldova",1997,,,,,,,,,,.4097009,.4936684,.4813158,2
"MDA","Moldova",1998,,,,,,,,,,.4114067,.5309967,.4758706,2
"MDA","Moldova",1999,-.364218,.221531,,,,,81,52,,.5720043,.5184696,.4624164,2
"MDA","Moldova",2000,,.1680482,,,,,,55,,.564182,.5163482,.4413585,2
"MDA","Moldova",2001,,.071829,,,,,,62,,.5904528,.5462403,.4877302,2
"MDA","Moldova",2002,,-.1320047,,,,,,67,,.600057,.5221801,.4954908,2
"MDA","Moldova",2003,,-.3775333,,,,,,69,,.5907961,.5158979,.4778373,2
"MDA","Moldova",2004,,-.4561146,,,,,,78,,.609931,.486404,.5133698,2
"MDA","Moldova",2005,-.9507462,-.2965995,-.9215842,,,,84,71,82,.4988193,.5021608,.4657444,2
"MDA","Moldova",2006,-.9331557,-.2404876,-.7258847,,,,86,69,76,.5044695,.5072137,.4894916,2
"MDA","Moldova",2007,-.8393954,-.282215,-.6696432,,,,87,72,78,.5224173,.4962374,.4942533,2
"MDA","Moldova",2008,-.5698745,-.4187395,-.6417558,,,,71,81,78,.5542607,.4749127,.4862024,2
"MDA","Moldova",2009,-.8777583,-.2793002,-.64273,,,,88,71,82,.4817578,.4809877,.4645901,2
"MDA","Moldova",2010,-.7940728,-.2267165,-.6105822,,,,88,68,83,.5109643,.4979312,.4802107,2
